original_path,original_name,proposed_name,confidence,parse_method,collision_status,duplicate_risk,source,issue_type,guessed_artist,guessed_title,filter_result,block_reasons
C:\Users\suppo\Downloads\New Music\Top1000_Club\Dimitri Vegas & Like Mike vs Sander van Doorn - Project T (Martin Garrix Remix).mp3,Dimitri Vegas & Like Mike vs Sander van Doorn - Project T (Martin Garrix Remix).mp3,Dimitri Vegas & Like Mike vs Sander Van Doorn - Project T (Martin Garrix Remix).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Dimitri Vegas & Like Mike vs Sander van Doorn,Project T,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\DJ Jazzy Jeff & The Fresh Prince - Summertime (Official Video).mp3,DJ Jazzy Jeff & The Fresh Prince - Summertime (Official Video).mp3,DJ Jazzy Jeff & the Fresh Prince - Summertime (Music Video).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,DJ Jazzy Jeff & The Fresh Prince,Summertime,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_Club\DJ Snake - Let Me Love You ft. Justin Bieber (Marshmello Remix) [Premiere].mp3,DJ Snake - Let Me Love You ft. Justin Bieber (Marshmello Remix) [Premiere].mp3,DJ Snake - Let Me Love You ft. Justin Bieber (Marshmello Remix).mp3,1.0,standard,COLLISION (3 files),exact_collision,phase4_elevated,EXACT_COLLISION,DJ Snake,Let Me Love You ft. Justin Bieber,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (3 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Doc Holliday - Bad Company ⧸ Amazing Grace.mp3,Doc Holliday - Bad Company ⧸ Amazing Grace.mp3,Doc Holliday - Bad Company ⧸ Amazing Grace.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Doc Holliday,Bad Company ⧸ Amazing Grace,blocked,no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DOMINUM - The Circus Is In Town (Official Video) ｜ Napalm Records.mp3,DOMINUM - The Circus Is In Town (Official Video) ｜ Napalm Records.mp3,Dominum - The Circus is in Town Napalm Records.mp3,1.0,standard,illegal_chars,near_duplicate,phase4_elevated,ILLEGAL_CHAR,DOMINUM,The Circus Is In Town ｜ Napalm Records,blocked,duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DOMINUM - The Circus Is In Town (Official Video) ｜ Napalm Records.temp.mp3,DOMINUM - The Circus Is In Town (Official Video) ｜ Napalm Records.temp.mp3,Dominum - The Circus is in Town Napalm Records.temp.mp3,1.0,standard,illegal_chars,near_duplicate,phase4_elevated,ILLEGAL_CHAR,DOMINUM,The Circus Is In Town ｜ Napalm Records.temp,blocked,duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_Country\Don Williams ~ No Use Running ~.mp3,Don Williams ~ No Use Running ~.mp3,Don Williams - ~ No Use Running ~.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Don Williams,~ No Use Running ~,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Country\Don Williams ~ Shes With Me ~.mp3,Don Williams ~ Shes With Me ~.mp3,Don Williams - ~ Shes With Me ~.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Don Williams,~ Shes With Me ~,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Country\Don Williams ~~The First Fool In Line ~~.mp3,Don Williams ~~The First Fool In Line ~~.mp3,Don Williams - ~~The First Fool In Line ~~.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Don Williams,~~The First Fool In Line ~~,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000\Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,Dr. Dre - Still D.r.e. ft. Snoop Dogg (General).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Dr. Dre,Still D.R.E. ft. Snoop Dogg,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,Dr. Dre - Still D.r.e. ft. Snoop Dogg (HipHop).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Dr. Dre,Still D.R.E. ft. Snoop Dogg,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Dream Theater - ＂Pull Me Under＂.mp3,Dream Theater - ＂Pull Me Under＂.mp3,Dream Theater - Pull Me Under.mp3,0.0,unknown,low_confidence,none,phase4_elevated,NO_PARSE,,Dream Theater -,blocked,confidence=0.0 (need 1.0); parse_method=unknown (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Country\Dwight Yoakam - ＂Waterfall＂.mp3,Dwight Yoakam - ＂Waterfall＂.mp3,Dwight Yoakam - Waterfall.mp3,0.0,unknown,low_confidence,none,phase4_elevated,NO_PARSE,,Dwight Yoakam -,blocked,confidence=0.0 (need 1.0); parse_method=unknown (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Country\Easton Corbin - A Little More Country Than That (Official Video).mp3,Easton Corbin - A Little More Country Than That (Official Video).mp3,Easton Corbin - A Little More Country Than That (Music Video).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Easton Corbin,A Little More Country Than That,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000\Edine - 24⧸7.mp3,Edine - 24⧸7.mp3,Edine - 24⧸7.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Edine,24⧸7,blocked,no rename needed or empty proposed
"C:\Users\suppo\Downloads\New Music\Top1000_Classical\Edvard Grieg, In the Hall of the Mountain King from ＂Peer Gynt＂.mp3","Edvard Grieg, In the Hall of the Mountain King from ＂Peer Gynt＂.mp3",Edvard Grieg - In the Hall of the Mountain King from ＂Peer Gynt＂.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,"Edvard Grieg,",In the Hall of the Mountain King from,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Blues\elvis presley blue suede shoes color.mp3,elvis presley blue suede shoes color.mp3,elvis presley - blue suede shoes color.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,elvis presley,blue suede shoes color,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000\Emile Mosseri - ＂My Greedy Heart＂.mp3,Emile Mosseri - ＂My Greedy Heart＂.mp3,Emile Mosseri - My Greedy Heart.mp3,0.0,unknown,low_confidence,none,phase4_elevated,NO_PARSE,,Emile Mosseri -,blocked,confidence=0.0 (need 1.0); parse_method=unknown (need standard)
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Lose Yourself.mp3,Eminem - Lose Yourself.mp3,Eminem - Lose Yourself (General).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Eminem,Lose Yourself,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Lose Yourself.mp3,Eminem - Lose Yourself.mp3,Eminem - Lose Yourself (HipHop).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Eminem,Lose Yourself,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Mockingbird.mp3,Eminem - Mockingbird.mp3,Eminem - Mockingbird (General).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Eminem,Mockingbird,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Mockingbird.mp3,Eminem - Mockingbird.mp3,Eminem - Mockingbird (HipHop).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Eminem,Mockingbird,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - My Name Is (Official Music Video).mp3,Eminem - My Name Is (Official Music Video).mp3,Eminem - My Name Is (Music Video).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Eminem,My Name Is,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Rap God.mp3,Eminem - Rap God.mp3,Eminem - Rap God (General).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Eminem,Rap God,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Rap God.mp3,Eminem - Rap God.mp3,Eminem - Rap God (HipHop).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Eminem,Rap God,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Without Me.mp3,Eminem - Without Me.mp3,Eminem - Without Me (General).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Eminem,Without Me,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Without Me.mp3,Eminem - Without Me.mp3,Eminem - Without Me (HipHop).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Eminem,Without Me,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem ⧸ Nail in the coffin.mp3,Eminem ⧸ Nail in the coffin.mp3,Eminem - Nail in the Coffin.mp3,0.3,fallback_heuristic,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,Eminem ⧸,Nail in the coffin,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.mp3,EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.mp3,Exit Eden - Femme Fatale Napalm Records.mp3,1.0,standard,illegal_chars,near_duplicate,phase4_elevated,ILLEGAL_CHAR,EXIT EDEN,Femme Fatale ｜ Napalm Records,blocked,duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.temp.mp3,EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.temp.mp3,Exit Eden - Femme Fatale Napalm Records.temp.mp3,1.0,standard,illegal_chars,near_duplicate,phase4_elevated,ILLEGAL_CHAR,EXIT EDEN,Femme Fatale ｜ Napalm Records.temp,blocked,duplicate_risk=near_duplicate
"C:\Users\suppo\Downloads\New Music\Top1000\Fehr Rivas, Aleks Syntek- INMORTAL.mp3","Fehr Rivas, Aleks Syntek- INMORTAL.mp3","Fehr Rivas, Aleks Syntek - INMORTAL.mp3",0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,"Fehr Rivas,",Aleks Syntek- INMORTAL,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Country\Find Yourself by Brad Paisley.mp3,Find Yourself by Brad Paisley.mp3,Brad Paisley - Find Yourself.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Find Yourself,by Brad Paisley,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Frank Sinatra, Nat King Cole, Ray Charles 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3","Frank Sinatra, Nat King Cole, Ray Charles 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3","Frank Sinatra, - Nat King Cole, Ray Charles 🎷the Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3",0.3,fallback_heuristic,low_confidence,similar_title,phase4_elevated,NEAR_DUPLICATE,"Frank Sinatra,","Nat King Cole, Ray Charles 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s",blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard); duplicate_risk=similar_title
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Frank Sinatra, Ray Charles, Nat King Cole 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3","Frank Sinatra, Ray Charles, Nat King Cole 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3","Frank Sinatra, - Ray Charles, Nat King Cole 🎷the Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3",0.3,fallback_heuristic,low_confidence,similar_title,phase4_elevated,NEAR_DUPLICATE,"Frank Sinatra,","Ray Charles, Nat King Cole 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s",blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard); duplicate_risk=similar_title
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Franz Joseph Haydn - ＂Surprise＂.mp3,Franz Joseph Haydn - ＂Surprise＂.mp3,Franz Joseph Haydn - ＂Surprise＂.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Franz Joseph,Haydn -,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard); no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Franz Liszt ~ Prelude to Transcendental Etudes.mp3,Franz Liszt ~ Prelude to Transcendental Etudes.mp3,Franz Liszt - ~ Prelude to Transcendental Etudes.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Franz Liszt,~ Prelude to Transcendental Etudes,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
"C:\Users\suppo\Downloads\New Music\Top1000\Fridayy, Chris Brown - ＂Dont Give It Away＂.mp3","Fridayy, Chris Brown - ＂Dont Give It Away＂.mp3","Fridayy, Chris Brown - ＂Dont Give It Away＂.mp3",0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,"Fridayy, Chris",Brown -,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard); no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Fugees - Fu-Gee-La (Official HD Video).mp3,Fugees - Fu-Gee-La (Official HD Video).mp3,Fugees - Fu-gee-la (Music Video).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,Fugees,Fu-Gee-La,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000\Fun.： We Are Young ft. Janelle Monáe.mp3,Fun.： We Are Young ft. Janelle Monáe.mp3,Fun. - We Are Young ft. Janelle Monáe.mp3,0.3,fallback_heuristic,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,Fun.： We,Are Young ft. Janelle Monáe,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gangstarr-Above The Clouds.mp3,Gangstarr-Above The Clouds.mp3,Gangstarr-above the Clouds.mp3,0.0,unknown,no_change,near_duplicate,phase4_elevated,NEAR_DUPLICATE,,Gangstarr-Above The Clouds,blocked,confidence=0.0 (need 1.0); parse_method=unknown (need standard); duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000\George Michael - Careless Whisper (Official 4K Video).mp3,George Michael - Careless Whisper (Official 4K Video).mp3,George Michael - Careless Whisper (Music Video).mp3,1.0,standard,COLLISION (2 files),exact_collision,phase4_elevated,EXACT_COLLISION,George Michael,Careless Whisper,blocked,duplicate_risk=exact_collision; collision_status=COLLISION (2 files) (active collision)
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait Thats My Kind Of Woman.mp3,George Strait Thats My Kind Of Woman.mp3,George Strait - Thats My Kind Of Woman.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,George Strait,Thats My Kind Of Woman,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Geto Boys-Mind Playing Tricks on Me.mp3,Geto Boys-Mind Playing Tricks on Me.mp3,Geto Boys-mind - Playing Tricks on Me.mp3,0.3,fallback_heuristic,low_confidence,near_duplicate,phase4_elevated,NEAR_DUPLICATE,Geto Boys-Mind,Playing Tricks on Me,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard); duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ghostface Killah： winter warz.mp3,Ghostface Killah： winter warz.mp3,Ghostface Killah - Winter Warz.mp3,0.3,fallback_heuristic,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,Ghostface Killah：,winter warz,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Gluck： Orfeo ed Euridice ＂Che Faro Senza Euridice？＂ M. Horne.mp3,Gluck： Orfeo ed Euridice ＂Che Faro Senza Euridice？＂ M. Horne.mp3,Gluck - Orfeo Ed Euridice Che Faro Senza Euridice？ M. Horne.mp3,0.3,fallback_heuristic,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,Gluck： Orfeo,ed Euridice M. Horne,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Gregg Allman- I'm No Angel.mp3,Gregg Allman- I'm No Angel.mp3,Gregg Allman - I'm No Angel.mp3,0.3,fallback_heuristic,low_confidence,none,phase4_elevated,FALLBACK_PARSE,Gregg Allman-,I'm No Angel,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000\Guru Randhawa： High Rated Gabru Official Song ｜ DirectorGifty ｜ Bhushan Kumar ｜ T-Series.mp3,Guru Randhawa： High Rated Gabru Official Song ｜ DirectorGifty ｜ Bhushan Kumar ｜ T-Series.mp3,Guru Randhawa - High Rated Gabru Official Song Directorgifty Bhushan Kumar T-series.mp3,0.3,fallback_heuristic,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,Guru Randhawa：,High Rated Gabru Official Song ｜ DirectorGifty ｜ Bhushan Kumar ｜ T-Series,blocked,confidence=0.3 (need 1.0); parse_method=fallback_heuristic (need standard)
C:\Users\suppo\Downloads\New Music\Top1000\GuttaTV- Straight Drop.mp3,GuttaTV- Straight Drop.mp3,GuttaTV - Straight Drop.mp3,0.0,unknown,no_change,none,phase4_elevated,NO_PARSE,,GuttaTV- Straight Drop,blocked,confidence=0.0 (need 1.0); parse_method=unknown (need standard)
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.mp3,HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.mp3,Hammerfall - Hammer of Dawn Napalm Records.mp3,1.0,standard,illegal_chars,near_duplicate,phase4_elevated,ILLEGAL_CHAR,HAMMERFALL,Hammer Of Dawn ｜ Napalm Records,blocked,duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.temp.mp3,HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.temp.mp3,Hammerfall - Hammer of Dawn Napalm Records.temp.mp3,1.0,standard,illegal_chars,near_duplicate,phase4_elevated,ILLEGAL_CHAR,HAMMERFALL,Hammer Of Dawn ｜ Napalm Records.temp,blocked,duplicate_risk=near_duplicate
