track_id,original_path,original_name,issue_type,current_state,collision_status,parse_method,confidence,duplicate_group_id,duplicate_risk,guessed_artist,guessed_title,proposed_name,notes
H0453,C:\Users\suppo\Downloads\New Music\Top1000_Country\Love Her Like Shes Leaving by Brad Paisley.mp3,Love Her Like Shes Leaving by Brad Paisley.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Love Her,Like Shes Leaving by Brad Paisley,Love Her - Like Shes Leaving by Brad Paisley.mp3,conf=0.3 method=fallback_heuristic
H0454,C:\Users\suppo\Downloads\New Music\Top1000\Lucenzo And Don Omar Danza Kuduro.mp3,Lucenzo And Don Omar Danza Kuduro.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Lucenzo And,Don Omar Danza Kuduro,Lucenzo And - Don Omar Danza Kuduro.mp3,conf=0.3 method=fallback_heuristic
H0455,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Luchini AKA This Is It.mp3,Luchini AKA This Is It.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Luchini AKA,This Is It,Luchini Aka - This is It.mp3,conf=0.3 method=fallback_heuristic
H0456,C:\Users\suppo\Downloads\New Music\Top1000_Opera\Luciano Pavarotti： Celeste Aida.mp3,Luciano Pavarotti： Celeste Aida.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,Luciano Pavarotti：,Celeste Aida,Luciano Pavarotti： - Celeste Aida.mp3,proposed name has illegal/problematic Unicode
H0457,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LUNIZ - I GOT 5 ON IT.mp3,LUNIZ - I GOT 5 ON IT.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0043,exact_collision,LUNIZ,I GOT 5 ON IT,Luniz - I Got 5 on It.mp3,COLLISION (2 files)
H0458,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LUNIZ -- I GOT 5 ON IT.mp3,LUNIZ -- I GOT 5 ON IT.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0043,exact_collision,LUNIZ,I GOT 5 ON IT,Luniz - I Got 5 on It.mp3,COLLISION (2 files)
H0459,C:\Users\suppo\Downloads\New Music\Top1000_Club\Lycii - Yoko ｜ Diversity Release.mp3,Lycii - Yoko ｜ Diversity Release.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,Lycii,Yoko ｜ Diversity Release,Lycii - Yoko ｜ Diversity Release.mp3,"proposed matches original, no action needed"
H0460,C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Lynyrd Skynyrd-All i can do is write about it.mp3,Lynyrd Skynyrd-All i can do is write about it.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Lynyrd Skynyrd-All,i can do is write about it,Lynyrd Skynyrd-all - I Can Do is Write About It.mp3,conf=0.3 method=fallback_heuristic
H0461,C:\Users\suppo\Downloads\New Music\Top1000\M.A.R.I.A.M.mp3,M.A.R.I.A.M.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,M.A.R.I.A.M,M.a.r.i.a.m.mp3,"no separator found, unknown parse"
H0462,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\M.O.P. - Ante Up w⧸ Lyrics.mp3,M.O.P. - Ante Up w⧸ Lyrics.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,M.O.P.,Ante Up w⧸ Lyrics,M.o.p. - Ante up W⧸ Lyrics.mp3,"proposed matches original, no action needed"
H0463,C:\Users\suppo\Downloads\New Music\Top1000\M3Deep Cash Cow.mp3,M3Deep Cash Cow.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,M3Deep Cash Cow,M3deep Cash Cow.mp3,"no separator found, unknown parse"
H0464,C:\Users\suppo\Downloads\New Music\Top1000_Club\M83 Midnight City Official video.mp3,M83 Midnight City Official video.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,M83 Midnight,City Official video,M83 Midnight - City Official Video.mp3,conf=0.3 method=fallback_heuristic
H0465,C:\Users\suppo\Downloads\New Music\Top1000_Disco\MacArthur Park Donna Summer.mp3,MacArthur Park Donna Summer.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,MacArthur Park,Donna Summer,Macarthur Park - Donna Summer.mp3,conf=0.3 method=fallback_heuristic
H0466,C:\Users\suppo\Downloads\New Music\Top1000\Major Lazer - Cold Water.mp3,Major Lazer - Cold Water.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (3 files),standard,1.0,G0044,exact_collision,Major Lazer,Cold Water,Major Lazer - Cold Water.mp3,COLLISION (3 files)
H0467,C:\Users\suppo\Downloads\New Music\Top1000_Club\Major Lazer - Cold Water.mp3,Major Lazer - Cold Water.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (3 files),standard,1.0,G0044,exact_collision,Major Lazer,Cold Water,Major Lazer - Cold Water.mp3,COLLISION (3 files)
H0468,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Major Lazer - Cold Water.mp3,Major Lazer - Cold Water.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (3 files),standard,1.0,G0044,exact_collision,Major Lazer,Cold Water,Major Lazer - Cold Water.mp3,COLLISION (3 files)
H0469,C:\Users\suppo\Downloads\New Music\Top1000_Country\Makin Plans by Miranda Lambert.mp3,Makin Plans by Miranda Lambert.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Makin Plans,by Miranda Lambert,Makin Plans - By Miranda Lambert.mp3,conf=0.3 method=fallback_heuristic
H0470,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「ASTRALIVE」(Official Video) ｜ Napalm Records.mp3,MARC HUDSON -「ASTRALIVE」(Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,MARC HUDSON,-「ASTRALIVE」 ｜ Napalm Records,Marc Hudson - -「astralive」 ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0471,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「STARBOUND STORIES」(Official Video) ｜ Napalm Records.mp3,MARC HUDSON -「STARBOUND STORIES」(Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,MARC HUDSON,-「STARBOUND STORIES」 ｜ Napalm Records,Marc Hudson - -「starbound Stories」 ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0472,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「THE SIREN」(Official Video) ｜ Napalm Records.mp3,MARC HUDSON -「THE SIREN」(Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,MARC HUDSON,-「THE SIREN」 ｜ Napalm Records,Marc Hudson - -「the Siren」 ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0473,C:\Users\suppo\Downloads\New Music\Top1000_Opera\Maria Callas sings ＂Casta Diva＂.mp3,Maria Callas sings ＂Casta Diva＂.mp3,NO_PARSE,HELD_PROBLEMS,low_confidence,unknown,0.0,,none,,Maria Callas sings,Maria Callas Sings.mp3,"no separator found, unknown parse"
H0474,C:\Users\suppo\Downloads\New Music\Top1000_Country\Mark Knopfler⧸Emmylou Harris - If This Is Goodbye.mp3,Mark Knopfler⧸Emmylou Harris - If This Is Goodbye.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,Mark Knopfler⧸Emmylou Harris,If This Is Goodbye,Mark Knopfler⧸emmylou Harris - If This is Goodbye.mp3,"proposed matches original, no action needed"
H0475,C:\Users\suppo\Downloads\New Music\Top1000\Marshmello - Alone.mp3,Marshmello - Alone.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0045,exact_collision,Marshmello,Alone,Marshmello - Alone.mp3,COLLISION (2 files)
H0476,C:\Users\suppo\Downloads\New Music\Top1000_Club\Marshmello - Alone.mp3,Marshmello - Alone.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0045,exact_collision,Marshmello,Alone,Marshmello - Alone.mp3,COLLISION (2 files)
H0477,C:\Users\suppo\Downloads\New Music\Top1000\Martin Garrix - Animals (Official Video).mp3,Martin Garrix - Animals (Official Video).mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0046,exact_collision,Martin Garrix,Animals,Martin Garrix - Animals.mp3,COLLISION (2 files)
H0478,C:\Users\suppo\Downloads\New Music\Top1000\Martin Garrix - Animals.mp3,Martin Garrix - Animals.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0046,exact_collision,Martin Garrix,Animals,Martin Garrix - Animals.mp3,COLLISION (2 files)
H0479,C:\Users\suppo\Downloads\New Music\Top1000_Country\Martin- Zac Brown Band Lyrics!.mp3,Martin- Zac Brown Band Lyrics!.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Martin- Zac,Brown Band Lyrics!,Martin- Zac - Brown Band Lyrics!.mp3,conf=0.3 method=fallback_heuristic
H0480,C:\Users\suppo\Downloads\New Music\Top1000_Motown\Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.mp3,Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,G0132,near_duplicate,Marvin Gaye ❤️ Let’s Get It On,Greatest Hits Full Album ｜ Top 100 Motown Soul Classics,Marvin Gaye ❤️ Let’s Get it On - Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.mp3,proposed name has illegal/problematic Unicode
H0481,C:\Users\suppo\Downloads\New Music\Top1000_Motown\Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.temp.mp3,Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.temp.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,G0132,near_duplicate,Marvin Gaye ❤️ Let’s Get It On,Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.temp,Marvin Gaye ❤️ Let’s Get it On - Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.temp.mp3,proposed name has illegal/problematic Unicode
H0482,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MASTER P SONG ＂MISS MY HOMIES＂ IS A REAL TIMELESS CLASSIC.mp3,MASTER P SONG ＂MISS MY HOMIES＂ IS A REAL TIMELESS CLASSIC.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,MASTER P,SONG IS A REAL TIMELESS CLASSIC,Master P - Song is a Real Timeless Classic.mp3,conf=0.3 method=fallback_heuristic
H0483,C:\Users\suppo\Downloads\New Music\Top1000\MC Fioti - Bum Bum Tam Tam ｜ Official Music Video.mp3,MC Fioti - Bum Bum Tam Tam ｜ Official Music Video.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,MC Fioti,Bum Bum Tam Tam ｜ Official Music Video,MC Fioti - Bum Bum Tam Tam ｜ Official Music Video.mp3,"proposed matches original, no action needed"
H0484,C:\Users\suppo\Downloads\New Music\Top1000\MC Kevinho - Olha a Explosão ｜ Official Music Video.mp3,MC Kevinho - Olha a Explosão ｜ Official Music Video.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,MC Kevinho,Olha a Explosão ｜ Official Music Video,MC Kevinho - Olha a Explosão ｜ Official Music Video.mp3,"proposed matches original, no action needed"
H0485,C:\Users\suppo\Downloads\New Music\Top1000_Country\Me And Your Cigarettes.mp3,Me And Your Cigarettes.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Me And,Your Cigarettes,Me And - Your Cigarettes.mp3,conf=0.3 method=fallback_heuristic
H0486,C:\Users\suppo\Downloads\New Music\Top1000\MEHNDI - SHADAA ｜ Diljit Dosanjh & Neeru Bajwa ｜ Shipra Goyal ｜ 21st June ｜ Punjabi Romantic Song.mp3,MEHNDI - SHADAA ｜ Diljit Dosanjh & Neeru Bajwa ｜ Shipra Goyal ｜ 21st June ｜ Punjabi Romantic Song.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,MEHNDI,SHADAA ｜ Diljit Dosanjh & Neeru Bajwa ｜ Shipra Goyal ｜ 21st June ｜ Punjabi Romantic Song,Mehndi - Shadaa ｜ Diljit Dosanjh & Neeru Bajwa ｜ Shipra Goyal ｜ 21st June ｜ Punjabi Romantic Song.mp3,"proposed matches original, no action needed"
H0487,C:\Users\suppo\Downloads\New Music\Top1000\Mello Buckzz x Dee Money - Grave Diggers ｜ Presented by No More Heroes.mp3,Mello Buckzz x Dee Money - Grave Diggers ｜ Presented by No More Heroes.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,Mello Buckzz x Dee Money,Grave Diggers ｜ Presented by No More Heroes,Mello Buckzz X Dee Money - Grave Diggers ｜ Presented by No More Heroes.mp3,"proposed matches original, no action needed"
H0488,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Mercyful Fate ＂Come to the Sabbath＂.mp3,Mercyful Fate ＂Come to the Sabbath＂.mp3,NO_PARSE,HELD_PROBLEMS,low_confidence,unknown,0.0,,none,,Mercyful Fate,Mercyful Fate.mp3,"no separator found, unknown parse"
H0489,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metal Daze.mp3,Metal Daze.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Metal Daze,Metal Daze.mp3,"no separator found, unknown parse"
H0490,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metallica-Master Of Puppets (Lyrics).mp3,Metallica-Master Of Puppets (Lyrics).mp3,NO_PARSE,HELD_PROBLEMS,low_confidence,unknown,0.0,,none,,Metallica-Master Of Puppets,Metallica-master of Puppets.mp3,"no separator found, unknown parse"
H0491,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metallica： Enter Sandman (Official Music Video).mp3,Metallica： Enter Sandman (Official Music Video).mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,unknown,0.0,,none,,Metallica： Enter Sandman,Metallica： Enter Sandman.mp3,proposed name has illegal/problematic Unicode
H0492,C:\Users\suppo\Downloads\New Music\Top1000\Metallica： Nothing Else Matters.mp3,Metallica： Nothing Else Matters.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,Metallica： Nothing,Else Matters,Metallica： Nothing - Else Matters.mp3,proposed name has illegal/problematic Unicode
H0493,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metallica： One (Official Music Video).mp3,Metallica： One (Official Music Video).mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,unknown,0.0,,none,,Metallica： One,Metallica： One.mp3,proposed name has illegal/problematic Unicode
H0494,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MF Doom-Rhymes Like Dimes.mp3,MF Doom-Rhymes Like Dimes.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,MF Doom-Rhymes,Like Dimes,Mf Doom-rhymes - Like Dimes.mp3,conf=0.3 method=fallback_heuristic
H0495,C:\Users\suppo\Downloads\New Music\Top1000\Michael Jackson - Billie Jean.mp3,Michael Jackson - Billie Jean.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0047,exact_collision,Michael Jackson,Billie Jean,Michael Jackson - Billie Jean.mp3,COLLISION (2 files)
H0496,C:\Users\suppo\Downloads\New Music\Top1000_Disco\Michael Jackson - Billie Jean.mp3,Michael Jackson - Billie Jean.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0047,exact_collision,Michael Jackson,Billie Jean,Michael Jackson - Billie Jean.mp3,COLLISION (2 files)
H0497,C:\Users\suppo\Downloads\New Music\Top1000_Country\Mickey Newbury ： After All These Years.mp3,Mickey Newbury ： After All These Years.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,Mickey Newbury,： After All These Years,Mickey Newbury - ： After All These Years.mp3,proposed name has illegal/problematic Unicode
H0498,C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Midnight Rider ~ Willie Nelson.mp3,Midnight Rider ~ Willie Nelson.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Midnight Rider,~ Willie Nelson,Midnight Rider - ~ Willie Nelson.mp3,conf=0.3 method=fallback_heuristic
H0499,"C:\Users\suppo\Downloads\New Music\Top1000_Blues\Mike Bloomfield, Al Kooper & Johnny Winter Its My Own Fault.mp3","Mike Bloomfield, Al Kooper & Johnny Winter Its My Own Fault.mp3",FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,"Mike Bloomfield,",Al Kooper & Johnny Winter Its My Own Fault,"Mike Bloomfield, - Al Kooper & Johnny Winter Its My Own Fault.mp3",conf=0.3 method=fallback_heuristic
H0500,C:\Users\suppo\Downloads\New Music\Top1000\Mike Posner - I Took A Pill In Ibiza.mp3,Mike Posner - I Took A Pill In Ibiza.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0048,exact_collision,Mike Posner,I Took A Pill In Ibiza,Mike Posner - I Took a Pill in Ibiza.mp3,COLLISION (2 files)
H0501,C:\Users\suppo\Downloads\New Music\Top1000_Club\Mike Posner - I Took A Pill In Ibiza.mp3,Mike Posner - I Took A Pill In Ibiza.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0048,exact_collision,Mike Posner,I Took A Pill In Ibiza,Mike Posner - I Took a Pill in Ibiza.mp3,COLLISION (2 files)
H0502,C:\Users\suppo\Downloads\New Music\Top1000\Mile Ho Tum - Reprise Version ｜ Neha Kakkar ｜ Tony Kakkar ｜ Fever ｜ Gaurav Jang.mp3,Mile Ho Tum - Reprise Version ｜ Neha Kakkar ｜ Tony Kakkar ｜ Fever ｜ Gaurav Jang.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,Mile Ho Tum,Reprise Version ｜ Neha Kakkar ｜ Tony Kakkar ｜ Fever ｜ Gaurav Jang,Mile Ho Tum - Reprise Version ｜ Neha Kakkar ｜ Tony Kakkar ｜ Fever ｜ Gaurav Jang.mp3,"proposed matches original, no action needed"
H0503,C:\Users\suppo\Downloads\New Music\Top1000_Club\Mind Mirage.mp3,Mind Mirage.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Mind Mirage,Mind Mirage.mp3,"no separator found, unknown parse"
H0504,C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Bad Booty ｜ Official Video.mp3,MIRA - Bad Booty ｜ Official Video.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0049,exact_collision,MIRA,Bad Booty ｜ Official Video,Mira - Bad Booty ｜ Official Video.mp3,COLLISION (2 files)
H0505,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Bad Booty ｜ Official Video.mp3,MIRA - Bad Booty ｜ Official Video.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0049,exact_collision,MIRA,Bad Booty ｜ Official Video,Mira - Bad Booty ｜ Official Video.mp3,COLLISION (2 files)
H0506,C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Come With Me.mp3,MIRA - Come With Me.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0050,exact_collision,MIRA,Come With Me,Mira - Come With Me.mp3,COLLISION (2 files)
H0507,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Come With Me.mp3,MIRA - Come With Me.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0050,exact_collision,MIRA,Come With Me,Mira - Come With Me.mp3,COLLISION (2 files)
H0508,C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Duro ｜ Lyric Video.mp3,MIRA - Duro ｜ Lyric Video.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0051,exact_collision,MIRA,Duro ｜ Lyric Video,Mira - Duro ｜ Lyric Video.mp3,COLLISION (2 files)
H0509,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Duro ｜ Lyric Video.mp3,MIRA - Duro ｜ Lyric Video.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0051,exact_collision,MIRA,Duro ｜ Lyric Video,Mira - Duro ｜ Lyric Video.mp3,COLLISION (2 files)
H0510,C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Ladida ｜ Lyric Video.mp3,MIRA - Ladida ｜ Lyric Video.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0052,exact_collision,MIRA,Ladida ｜ Lyric Video,Mira - Ladida ｜ Lyric Video.mp3,COLLISION (2 files)
H0511,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Ladida ｜ Lyric Video.mp3,MIRA - Ladida ｜ Lyric Video.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0052,exact_collision,MIRA,Ladida ｜ Lyric Video,Mira - Ladida ｜ Lyric Video.mp3,COLLISION (2 files)
H0512,C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Love Again.mp3,MIRA - Love Again.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (3 files),standard,1.0,G0053,exact_collision,MIRA,Love Again,Mira - Love Again.mp3,COLLISION (3 files)
H0513,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Love Again.mp3,MIRA - Love Again.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (3 files),standard,1.0,G0053,exact_collision,MIRA,Love Again,Mira - Love Again.mp3,COLLISION (3 files)
H0514,C:\Users\suppo\Downloads\New Music\Top1000_Opera\MIRA - Love Again.mp3,MIRA - Love Again.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (3 files),standard,1.0,G0053,exact_collision,MIRA,Love Again,Mira - Love Again.mp3,COLLISION (3 files)
H0515,"C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3",EXACT_COLLISION,HELD_PROBLEMS,COLLISION (3 files),standard,1.0,G0054,exact_collision,MIRA,"Ring, Ring ｜ Official Video","Mira - Ring, Ring ｜ Official Video.mp3",COLLISION (3 files)
H0516,"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3",EXACT_COLLISION,HELD_PROBLEMS,COLLISION (3 files),standard,1.0,G0054,exact_collision,MIRA,"Ring, Ring ｜ Official Video","Mira - Ring, Ring ｜ Official Video.mp3",COLLISION (3 files)
H0517,"C:\Users\suppo\Downloads\New Music\Top1000_Opera\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3",EXACT_COLLISION,HELD_PROBLEMS,COLLISION (3 files),standard,1.0,G0054,exact_collision,MIRA,"Ring, Ring ｜ Official Video","Mira - Ring, Ring ｜ Official Video.mp3",COLLISION (3 files)
H0518,C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert- Another Heartache.mp3,Miranda Lambert- Another Heartache.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Miranda Lambert-,Another Heartache,Miranda Lambert- - Another Heartache.mp3,conf=0.3 method=fallback_heuristic
H0519,C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert- Mama Im Alright.mp3,Miranda Lambert- Mama Im Alright.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Miranda Lambert-,Mama Im Alright,Miranda Lambert- - Mama Im Alright.mp3,conf=0.3 method=fallback_heuristic
